,name,wiki_bool,wiki_length
14196,Arild Wæraas,False,0
14197,Yonika M. Ngaga,False,0
14198,Gianni Cicia,False,0
14199,Shyama Ramani,False,0
14200,Åsa Löfgren,False,0
14201,C. Fred Bergsten,True,6067
14202,Aykut Kibritçioğlu,False,0
14203,S Madheswaran,False,0
14204,John Caloyeras,False,0
14205,Yeoryios Stamboulis,False,0
14206,sylvie lambert,False,0
14207,DR RAFIA AFROZ,False,0
14208,Hyunbae Chun,False,0
14209,Kelly Day Rubenstein,False,0
14210,Michael Lang,True,967
14211,Sabine Kröger,False,0
14212,Joseph P Byrne,False,0
14213,Eva Liljeblom,False,0
14214,Dmitry Taubinsky,False,0
14215,Sandor Bordacs,False,0
14216,Carlos Mario GOMEZ,False,0
14217,laura mayoral,False,0
14218,Joao Tovar Jalles,False,0
14219,Stéphane Lemarié,False,0
14220,Romulo Chumacero,False,0
14221,Fishman Arthur,False,0
14222,Martin Walker,True,805
14223,Allen Wilhite,False,0
14224,Brooke Harrington,True,2182
14225,Lars K. Hallstrom,False,0
14226,Raquel Fonseca,False,0
14227,Carlos Viana de Carvalho,False,0
14228,Larry Sawers,False,0
14229,Miguel Niño-Zarazúa,False,0
14230,Leighton Vaughan Williams,False,0
14231,Asfaw Negassa,False,0
14232,Giovanni Pica,False,0
14233,Martin Karlsson,True,548
14234,Jose Garcia-Quevedo,False,0
14235,Muhamet Yildiz,False,0
14236,Muniyandi  Balasubramanian,False,0
14237,Sebastian Kummer,False,0
14238,Pekka Stenholm,False,0
14239,Selale Tuzel,False,0
14240,John W. Keating,False,0
14241,Sangheon Lee,False,0
14242,Louis H. Amato,False,0
14243,Theodore Lianos,False,0
14244,Pablo Fajgelbaum,False,0
14245,Melda Yuksel,False,0
14246,ALBU CATALIN NICOLAE,False,0
14247,Kate Antonovics,False,0
14248,I-Hui Cheng,False,0
14249,David Wettstein,False,0
14250,Leslie A Martin,False,0
14251,Johan Stennek,False,0
14252,Garth Heutel,False,0
14253,Felix A. Asante,False,0
14254,celio hiratuka,False,0
14255,Prof. Tibor Czvikovszky,False,0
14256,Andrew W. Horowitz,False,0
14257,Karl Bruckmeier,False,0
14258,Anastasia O'Rourke,False,0
14259,David Emanuel Andersson,False,0
14260,Dennis Fok,False,0
14261,Sarantis Lolos,False,0
14262,Joern O. Schmidt,False,0
14263,SEEMA PURI,False,0
14264,Lycurgus Liaropoulos,False,0
14265,Patrick Lehner,False,0
14266,Jürgen Maurer,False,0
14267,Lutz Hendricks,False,0
14268,Dr Abdul Azim Islahi,False,0
14269,Eva Paus,False,0
14270,Benoît Chèze,False,0
14271,Pavel Pelikan,False,0
14272,Pamela J. Smith,False,0
14273,Kenneth J McKenzie,False,0
14274,Asier Minondo,False,0
14275,Michael Mason,True,849
14276,Jin chen,False,0
14277,Elena Verdolini,False,0
14278,Fabian Waldinger,False,0
14279,Yevgeniy Goryakin,False,0
14280,Jonn Baden,False,0
14281,Ronald S Warren Jr,False,0
14282,ALBU NADIA,False,0
14283,"Nagy, Béla",False,0
14284,Ziv Hellman,False,0
14285,Ali Salman Saleh,False,0
14286,Michael Bräuninger,False,0
14287,Sérgio Rivero,False,0
14288,Simon Jowitt,False,0
14289,Giuseppe Dari-Mattiacci,False,0
14290,Minna Martikainen,False,0
14291,Bruce McGough,False,0
14292,Andres Aradillas-Lopez,False,0
14293,Jose de Sousa,False,0
14294,Scott Imberman,False,0
14295,Dmitry Vetrov,False,0
14296,Darko Prebežac,False,0
14297,Alfréd Menyhárd,False,0
14298,Roula Inglesi-Lotz,False,0
14299,Peter Z. Grossman,False,0
14300,Yves Flückiger,False,0
14301,Steffen Hoernig,False,0
14302,John Yfantopoulos,False,0
14303,"Zeller, Christian",False,0
14304,Arnab K. Basu,False,0
14305,Xiaodong Liu,False,0
14306,Bas van Bavel,True,9134
14307,Nuno F. da Cruz,False,0
14308,Yeon-Su Kim,False,0
14309,Francisca M Antman,False,0
14310,Georgios Papaioannou,False,0
14311,KATERINA DALACOURA,False,0
14312,Jen Snowball,False,0
14313,Javier D. Fernández,False,0
14314,Klaus Heine,True,6288
14315,George Danso,False,0
14316,Adrian Bruhin,False,0
14317,Dana Dluhošová,False,0
14318,Meredith A Crowley,False,0
14319,WA Sundstrom,False,0
14320,Peter Welzel,False,0
14321,Nguyen Thi Tuyet Mai,False,0
14322,Jyoti Aggarwal,False,0
14323,Alexandros Papalexandris,False,0
14324,Timothy D. Hau,False,0
14325,Catherine Durham,False,0
14326,Antonio Moreno,True,15381
14327,Anne Boschini,False,0
14328,Simon D Woodcock,False,0
14329,Mark Montgomery,True,789
14330,Junjian Yi 易君健,False,0
14331,Fredrik Heyman,False,0
14332,Paul Turner,True,869
14333,Hans Pitlik,False,0
14334,Roberto Patuelli,False,0
14335,Tomas Dvorak,True,250
14336,Laura Tiehen,False,0
14337,Bernhard Mahlberg,False,0
14338,Francesca Sanna-Randaccio,False,0
14339,Hyeog Ug Kwon,False,0
14340,Ákos Horváth,False,0
14341,Dmitry Lyusin,False,0
14342,Benjamin Hansen,True,2134
14343,János Józsa,False,0
14344,Paul Niehaus,True,201
14345,Gbadebo Oladosu,False,0
14346,Fernando Henriquez,False,0
14347,Gabriella Chiesa,False,0
14348,Winston W. Chang,False,0
14349,Dao-Zhi Zeng,False,0
14350,Keith PIlbeam,False,0
14351,"Dr. Munir Ahmad, PhD, UCONN",False,0
14352,Peter Sarlin,False,0
14353,Marigee Bacolod,False,0
14354,Gerlinde Fellner-Röhling,False,0
14355,Magnus Mähring,False,0
14356,Peter Trubowitz,False,0
14357,Peter Skogman Thoursie,False,0
14358,Winston Moore,False,0
14359,Theodore Tsekeris,False,0
14360,Josquin Tibbits,False,0
14361,John R. Boyce,False,0
14362,Matthijs Wildenbeest,False,0
14363,Matteo Barigozzi,False,0
14364,shijin wang,False,0
14365,Magnus Carlsson,True,10583
14366,Abel François,False,0
14367,frode STEEN,False,0
14368,Michael Keren,False,0
14369,Giorgio Tosi Beleffi,False,0
14370,Emmanuel K.K. Lartey,False,0
14371,Laurent Drouet,False,0
14372,Ibrahim Stevens,False,0
14373,Robert Malina,False,0
14374,Juan Dubra,False,0
14375,Dominic Orr,False,0
14376,Akira Hibiki,False,0
14377,Humberto Barreto,False,0
14378,Donald J. Boudreaux,True,9150
14379,W David Klemperer,False,0
14380,Marie Arsalidou,False,0
14381,Jarmo Vakkuri,False,0
14382,Zoltán Rolik,False,0
14383,Sigbjørn Landazuri Tveteraas (Tveteras),False,0
14384,Inge Ivarsson,False,0
14385,Sanjib Bhuyan,False,0
14386,Christopher Sleet,False,0
14387,Jonas Dovern,False,0
14388,Gregory M Perry,False,0
14389,Isidoro Romero,False,0
14390,Joshua Chan,False,0
14391,Diansheng Dong,False,0
14392,Katharina Hauck,False,0
14393,John Muntean,False,0
14394,"Соціально-економічні проблеми і держава, Socio-economic problems and the state",False,0
14395,Peter Antal,False,0
14396,Markus Hällgren,False,0
14397,Christopher D. Clark,False,0
14398,W. Douglas McMillin,False,0
14399,Kassa Belay,False,0
14400,Özgür Orhangazi,False,0
14401,Kevin Simmons,False,0
14402,William Lazarus,False,0
14403,Christian Pfeifer,False,0
14404,David Atkin,False,0
14405,Nandor Bokor,False,0
14406,Sergio Da Silva,False,0
14407,Robert Van Horn,True,238
14408,Dimitris Bourantonis,False,0
14409,Moses A OLADE,False,0
14410,luca Pieroni,False,0
14411,Christian Haefke,False,0
14412,pia polsa,False,0
14413,Anton Osokin,False,0
14414,Shahram Tofighi,False,0
14415,Carol H. Shiue,False,0
14416,Marco R. DI TOMMASO,False,0
14417,Paul Hamer,True,2327
14418,Xavier Castañer,False,0
14419,eric girardin,False,0
14420,K. Narayanan,True,9198
14421,Mark D. Wenner,False,0
14422,Lauri Valsta,False,0
14423,Anne Nolan,True,172
14424,Antigone Lyberaki,False,0
14425,Håkan Eggert,False,0
14426,József Popp,False,0
14427,Joan Gil Trasfí,False,0
14428,Manuel Gomes,True,543
14429,Leif Danziger,False,0
14430,Nikita Kazeev,False,0
14431,Rikard H. Eriksson,False,0
14432,Matilde Bombardini,False,0
14433,Davide Cantoni,False,0
14434,Christo Pirinsky,False,0
14435,Gregorios Siourounis,False,0
14436,Philip Wandschneider,False,0
14437,Joseph P. Daniels,False,0
14438,David H Feldman,False,0
14439,Sudhanshu K Mishra,False,0
14440,Michal Brzoza-Brzezina,False,0
14441,Meta Brown,False,0
14442,Konrad Swanepoel,False,0
14443,William Anthony Ambrose,False,0
14444,Blanca Sánchez-Alonso,False,0
14445,Scott W. Tinker,True,11622
14446,Milton H. Marquis,False,0
14447,Carlos Ludena,False,0
14448,Athanasios Dagoumas,False,0
14449,John C. Tyndall,False,0
14450,Rahul Singh,True,711
14451,Pantjar Simatupang,False,0
14452,Weimin Ma,False,0
14453,Pudjo Sugito,False,0
14454,peter howley,False,0
14455,Songfa Zhong  钟松发,False,0
14456,Mihaly Racsmany,False,0
14457,Vittorio Daniele,False,0
14458,M G Chandrakanth,False,0
14459,carlo menon,False,0
14460,Sverre Grepperud,False,0
14461,Mudit Kapoor,False,0
14462,Professor Ana Marr,False,0
14463,Prof. Dr. Roland Olschewski,False,0
14464,Richard Boylan,False,0
14465,Jean-Bernard Chatelain,False,0
14466,Thomas Hyclak,True,3077
14467,Victoria Levin,False,0
14468,Ferran Vendrell-Herrero,False,0
14469,Vladimir Bessonov,True,342
14470,Anna Lukyanova,False,0
14471,Luca Taschini,False,0
14472,Kostas Tsekouras,False,0
14473,Serguei Maliar,False,0
14474,Tiziana Leone,False,0
14475,Svetlana Demidova,False,0
14476,Marko Koethenbuerger,False,0
14477,Trenton G. Smith,False,0
14478,Lomazova Irina,False,0
14479,"Pujol-Andreu, Josep",False,0
14480,Terry Gregory,True,3259
14481,Najib Harabi,False,0
14482,Witold Abramowicz,False,0
14483,Jacob Funk Kirkegaard,False,0
14484,Anya Savikhin Samek,False,0
14485,Peter T. Knight,False,0
14486,Bonnie Buchanan,False,0
14487,Vera Hemmelmayr,False,0
14488,Bulent Unel,False,0
14489,Sven Seuken,False,0
14490,"Yiannis C. Bassiakos, Associate Professor",False,0
14491,María Rosalía Vicente,False,0
14492,Jonah Busch,False,0
14493,Carlos J. Costa,False,0
14494,Erdem Acar,False,0
14495,Emrah Kılıç,False,0
14496,Fabrice GALIA,False,0
14497,Kala Seetharam Sridhar,False,0
14498,Juan J. Palacios,False,0
14499,Laurens Swinkels,False,0
14500,Oscar A. Mitnik,False,0
14501,John F. Stewart,False,0
14502,D. Peled,False,0
14503,Eleonora Cavagnero,False,0
14504,Staffan Furusten,False,0
14505,Lea Ypi,False,0
14506,Rodrigo Moreno-Serra,False,0
14507,Joseph P. Joyce,False,0
14508,Sue Harnan,False,0
14509,Simon C. Kimenju,False,0
14510,Sen Rahul,False,0
14511,Magnus Lindmark,False,0
14512,Helena Lenihan,False,0
14513,Fabrizio De Filippis,False,0
14514,Erik Nesset,False,0
14515,Trevor Donnellan,False,0
14516,Corne Van Walbeek,False,0
14517,Damian Adams,True,4598
14518,Gabriel Rodríguez,True,711
14519,Valery Kalyagin,False,0
14520,Sheelah Connolly,False,0
14521,Robert Gibbs,True,21089
14522,Werner Maier,True,211
14523,Alexander Kessler,False,0
14524,Cristián Larroulet,True,10633
14525,Hans Fredrik Hoen,False,0
14526,Martina Björkman Nyqvist,False,0
14527,Giannis F. Marias,False,0
14528,Elish Kelly,False,0
14529,Marianne Johnson,True,2635
14530,Leo Kahane,False,0
14531,Hendrik Schmitz,False,0
14532,Jussi Uusivuori,False,0
14533,Salah Abosedra,False,0
14534,Jozsef Gabor KOVACS,False,0
14535,Mahmudur Rahman,True,66396
14536,Ákos Bereczky,False,0
14537,Jeanne Moore,False,0
14538,Nana Akua Anyidoho,False,0
14539,Zbyněk Revenda,False,0
14540,Rafi Ashrafi,False,0
14541,Ulf Axelson,False,0
14542,Kirk Scott,False,0
14543,Marites Tiongco,False,0
14544,Chris Edmond,False,0
14545,Sommarat Chantarat,False,0
14546,Bartolini Fabio,False,0
14547,Wing Hong Chan,False,0
14548,Xin Xu,False,0
14549,Partha Sen,True,21303
14550,Kelly J. Bryant,False,0
14551,Emanuel Gomes,False,0
14552,Felicitas Morhart,False,0
14553,Bjorn Harsman,False,0
14554,Lanouar Charfeddine,False,0
14555,William Liefert,False,0
14556,Kusumakar Gautam,False,0
14557,Riccardo Puglisi,False,0
14558,Maren Duvendack,False,0
14559,Juan A. Sanchis Llopis,False,0
14560,Li Feng,True,665
14561,Junyi Shen,False,0
14562,Hans Joachim Bürkner,False,0
14563,Yi PENG,False,0
14564,Zaifu Yang,False,0
14565,Kasey Buckles,False,0
14566,András Antos,False,0
14567,Giorgio Di Pietro,False,0
14568,Hasbullah Thabrany,False,0
14569,Kristin McCue,False,0
14570,glenn schepens,False,0
14571,Marek Gruszczynski,False,0
14572,Elsadig  Musa Ahmed,False,0
14573,Theodosios  B. Palaskas,False,0
14574,Paul L. E. Grieco,False,0
14575,Koonal Shah,False,0
14576,Tiziano Ropele,False,0
14577,Jeremy Magruder,False,0
14578,Karoly Simon,False,0
14579,Daniel Sgroi,False,0
14580,Sergio Antonio Bautista Arredondo,False,0
14581,Roar Adland,False,0
14582,Benoit Dostie,False,0
14583,Kevin Tsui,False,0
14584,Irineu de Carvalho Filho,False,0
14585,Xianwen Shi,False,0
14586,Lisa Ryan,True,5246
14587,Thomas Spoorenberg,False,0
14588,Fabian Capitanio,False,0
14589,Dean Fantazzini,False,0
14590,subidey togan,False,0
14591,Luca Guerrini,False,0
14592,Michael J. Hicks,True,11329
14593,Ulrich Zierahn,False,0
14594,Bishnupriya Gupta,False,0
14595,Massimo Aria,False,0
14596,Fiona Tregenna,False,0
14597,Toker Doganoglu,False,0
14598,Nicole Simpson,True,198
14599,Tamas Szantai,False,0
14600,Therese C. Grijalva,False,0
14601,Jacek Brdulak,False,0
14602,Tugkan Batu,False,0
14603,Yuriy Mishchenko,False,0
14604,Hirotsugu Uchida,False,0
14605,Avi Weiss,True,37817
14606,Paul Allanson,False,0
14607,R Scott Hacker,False,0
14608,Nahid Aslanbeigui,False,0
14609,Balázs Vásárhelyi,False,0
14610,Květa Kubatova,False,0
14611,Ian Martin,True,582
14612,Гайдуцький Андрій Павлович / Andrii Gaidutski,False,0
14613,"Лучко Михайло Романович, Luchko Mihaylo",False,0
14614,Andreas Leibbrandt,False,0
14615,Gergely Biczók,False,0
14616,Ferdinand M. Vieider,False,0
14617,Nir Becker,False,0
14618,Brian Roberson,True,3276
14619,Asaf Zussman,False,0
14620,Chris Sakellariou,False,0
14621,Steven Zahniser,False,0
14622,Hyunok Lee,False,0
14623,Rab MA,False,0
14624,Dr. Ali A. Youssef,False,0
14625,Eugenia Petridou,False,0
14626,Evan Blecher,False,0
14627,Швець Віктор Григорович/Viktor Shvets,False,0
14628,Olof Ejermo,False,0
14629,Piotr Soja,False,0
14630,Øystein Foros,False,0
14631,"Економічна теорія та право, Экономическая теория и право, Economic Theory and Law",False,0
14632,roberto galbiati,False,0
14633,Rubina Mahsud,False,0
14634,Hervey Gibson,False,0
14635,Per Baltzer Overgaard,False,0
14636,Hubert Gabrisch,False,0
14637,"Omotesho, Olubunmi.Abayomi",False,0
14638,Bernardin Akitoby,False,0
14639,Serena Volo,False,0
14640,Olvar Bergland,False,0
14641,eftichios sartzetakis,False,0
14642,Andy Weinbach,False,0
14643,Thomas A. Gresik,False,0
14644,Yang Zhenlin,False,0
14645,Suseno Budidarsono,False,0
14646,Shing-Yi Wang,False,0
14647,Sanda Renko,False,0
14648,Marco Piovesan,False,0
14649,Julie Rozenberg,False,0
14650,James MacGee,False,0
14651,J Clark Leith,False,0
14652,Iona Macleod,False,0
14653,Marvin Kraus,False,0
14654,Vladimir K. Teles,False,0
14655,Peter Bardsley,False,0
14656,Xi Li (李习）,False,0
14657,Marieta Olaru,False,0
14658,Dimitris Georgarakos,False,0
14659,Philippe Burger,False,0
14660,Camille Perchoux,False,0
14661,TUDOREL ANDREI,False,0
14662,Viet Hoang,False,0
14663,John Brown,True,16242
14664,Huseyin Yildirim,True,194
14665,Emilia Del Bono,False,0
14666,David R. Henderson,True,8897
14667,Spyros spyrou,False,0
14668,Andrea Cipollini,False,0
14669,Anna Obizhaeva,False,0
14670,Шелудько Валентина Миколаївна / Sheludko Valentyna,False,0
14671,Chiara Tomasi,False,0
14672,Joanne Banks,False,0
14673,Ella Jauvani Sagala,False,0
14674,F. Gregory Hayden ,False,0
14675,Anke Plagnol,False,0
14676,Gerdien Meijerink,False,0
14677,Oleksandr Pushkar,False,0
14678,Tomasz Strzalecki,False,0
14679,Robin Pearson,False,0
14680,Niklas Rudholm,False,0
14681,Kadir Ertogral,False,0
14682,Will Venters,False,0
14683,Rodrigo Alfaro Arancibia,False,0
14684,Peter Power,True,366
14685,Eva Hofmann,False,0
14686,Esmat Hegazi,False,0
14687,Swati Dhingra,False,0
14688,Michelangelo Vasta,False,0
14689,C Varum,False,0
14690,Begüm Özkaynak,False,0
14691,Єріна Антоніна Михайлівна / Antonina Yerina,False,0
14692,Lokman Zaibet,False,0
14693,Maryam Saei,False,0
14694,Zoltán Dombóvári,False,0
14695,Ximena Pena,False,0
14696, james olukosi ,False,0
14697,Dr. Marcus Witzky,False,0
14698,Andras Szekrenyes,False,0
14699,Seth Richards-Shubik,False,0
14700,Garett Jones,True,9162
14701,Xianghua Gan,False,0
14702,Robert Szabo,False,0
14703,Dr. Fatih Buyukserin,False,0
14704,Francesco Aiello,False,0
14705,Jack Peerlings,False,0
14706,Attila Havas,False,0
14707,Alessandra Pelloni,False,0
14708,Giovanbattista de Dato,False,0
14709,Arindam Das-Gupta,False,0
14710,Fernanda Brollo,False,0
14711,Andrea Mennicken,False,0
14712,Frederic KOESSLER,False,0
14713,Tien Van Do,False,0
14714,Anke Kessler,False,0
14715,Dr. Abdullah Al-Swidi,False,0
14716,Jidong Zhou,False,0
14717,Benjamin Campbell,True,336
14718,James F Booker,False,0
14719,Qiang Wei,True,5758
14720,Jonathan Woon,False,0
14721,Jan J. J. Groen,False,0
14722,hector chade,False,0
14723,Francesc Trillas,False,0
14724,Erika Bálint,False,0
14725,Robert Scott,True,5381
14726,Dr. James Rajasekar,False,0
14727,Ani Katchova,False,0
14728,Kees van Veen,False,0
14729,Weixing Wu (吴卫星),False,0
14730,Leda Panayotopoulou,False,0
14731,Talip Kilic,False,0
14732,George Pagoulatos,False,0
14733,Lee Edwards,True,12061
14734,Matthias Parey,False,0
14735,Pietro Ortoleva,False,0
14736,Adele Bergin,False,0
14737,Justin Marion,False,0
14738,Peter Schuhmann,False,0
14739,Swenja Surminski,False,0
14740,Mariano Luque,False,0
14741,Alexander Teytelboym,False,0
14742,Benjamin Allaire,False,0
14743,Andrea Moro,True,14896
14744,Cameron S Thraen,False,0
14745,Andrei Vernikov (Верников Андрей Владимирович),False,0
14746,Degnet Abebaw,False,0
14747,CHOO WEI CHONG  / FEP,False,0
14748,Dmitry Ignatov,False,0
14749,Mohd Mansor Ismail,False,0
14750,Quan Wen,False,0
14751,Nick Anstead,True,2327
14752,Ad van Iterson,False,0
14753,Francesco Bianchi,True,755
14754,Anna Häger Glenngård,False,0
14755,Douglas Lamdin,False,0
14756,Julien Prat,False,0
14757,Dick  Durevall,False,0
14758,Eduardo Moron,False,0
14759,Tomasz Brodzicki,False,0
14760,Jichang Zhao,False,0
14761,Arnab Bhattacharjee,False,0
14762,Steven Kyle,False,0
14763,Samuel Kobina Annim,False,0
14764,Dmitry Kurakin,True,232
14765,Jason Winfree,False,0
14766,Loic Sadoulet,False,0
14767,David Berger,True,971
14768,Mirko Titze,False,0
14769,Giovanni Vecchi,True,1089
14770,James Fenske,False,0
14771,Katarzyna Pawlak-Lemańska,False,0
14772,Edward Schlee,False,0
14773,Ashvin Ashok,False,0
14774,VIOREL LEFTER,False,0
14775,Levent Eren,False,0
14776,Daniela-Luminita Constantin,False,0
14777,Cédric Schneider,False,0
14778,Gharad Bryan,False,0
14779,Andrew Yuengert,False,0
14780,Дмитрий Шмерлинг,False,0
14781,Rafael Leal-Arcas,False,0
14782,Andrea Carriero,False,0
14783,Emil Molnár,False,0
14784,Stephen J. Spurr,False,0
14785,Luiza Toma,False,0
14786,Elliott Green,False,0
14787,cecilia jona lasinio,False,0
14788,"Christian Lessmann, Professor of Economics",False,0
14789,Helen T. Naughton,False,0
14790,Kostiantyn Redchenko,False,0
14791,Jamel JOUINI,False,0
14792,Brian Engelland,False,0
14793,Stephen Posner,False,0
14794,Mindy Marks,False,0
14795,Şükrü Özen,False,0
14796,Emad Al-Karablieh,False,0
14797,Gregory Parkhurst,False,0
14798,Алексей Маслов,False,0
14799,Francis Tapon,True,14236
14800,Paul Simshauser,False,0
14801,Mohd Zaini Abd Karim,False,0
14802,Aurelien Baillon,False,0
14803,Morné Oosthuizen,False,0
14804,Theodore Turocy,False,0
14805,Paul Holden,True,838
14806,Ali H. Al-Badi,False,0
14807,Nik Mustapha R Abdullah,False,0
14808,Marcel Paulssen,False,0
14809,Jaime Casassus,False,0
14810,Olivier Bochet,False,0
14811,Simon Board,False,0
14812,Birgitta Sandberg,False,0
14813,Sebastiano Manzan,False,0
14814,José Carlos R. Alcantud,False,0
14815,Julianna Olah,False,0
14816,Sergey Parinov,False,0
14817,Madeleine Stevens,False,0
14818,Stefan Bauernschuster,False,0
14819,Brigitte Granville,True,12374
14820,János Török,False,0
14821,Jessica Goldberg,True,3375
14822,Frederick Englander,False,0
14823,Eugene Beaulieu,False,0
14824,M. Kamrul Islam,False,0
14825,Ivan A. Canay,False,0
14826,Augusto Hauber Gameiro,False,0
14827,Istvan Vajk,False,0
14828,Shih-Fang Lo,False,0
14829,Giovanni Ponti,False,0
14830,Ina Simonovska,False,0
14831,Victor Dragotă,False,0
