,h_index,h5_index,i10_index,i10_5_index,institution,name,url,n citations,n5 citations,field,gender,gender_prob,wiki_bool,wiki_length
12298,15,14,19,17,London School of Economics,Michael Bruter,https://scholar.google.com//citations?user=fZj3sTcAAAAJ&hl=en,2661,1463,2,male,1.0,True,6977.0
12299,25,13,53,15,Michigan State,Michael T. Weber,https://scholar.google.com//citations?user=Jbmm-wwAAAAJ&hl=en,2657,774,2,male,0.99,False,0.0
12300,19,14,56,28,Budapest University of Technology and Economics,Sandor Imre,https://scholar.google.com//citations?user=SgibVokAAAAJ&hl=en,2656,1550,2,male,0.99,True,272.0
12301,22,18,28,22,University of Lausanne,Thoenig Mathias,https://scholar.google.com//citations?user=VLlxCOYAAAAJ&hl=en,2665,1671,2,female,0.99,False,0.0
12302,22,19,40,33,ECLAC,Simone Cecchini,https://scholar.google.com//citations?user=5DQdAkcAAAAJ&hl=en,2653,1892,2,female,0.82,False,0.0
12303,23,12,31,14,London School of Economics,E.A. Brett,https://scholar.google.com//citations?user=21b8ojAAAAAJ&hl=en,2654,663,2,male,0.86,False,0.0
12304,27,21,51,43,University of Groningen,Dimitris Ballas,https://scholar.google.com//citations?user=FgqvUGUAAAAJ&hl=en,2644,1601,2,male,1.0,False,0.0
12305,27,19,80,41,University of New Brunswick,David R Lentz,https://scholar.google.com//citations?user=R8wJceoAAAAJ&hl=en,2650,1456,2,male,1.0,False,0.0
12306,25,20,51,38,Linnæus University,Andreas Stephan,https://scholar.google.com//citations?user=iYIlq2cAAAAJ&hl=en,2649,1435,2,male,1.0,False,0.0
12307,22,18,40,29,Universidad de Navarra,Fernando Perez de Gracia,https://scholar.google.com//citations?user=yig5PeYAAAAJ&hl=en,2646,1711,2,male,1.0,False,0.0
12308,25,16,47,25,,Joseph McCahery,https://scholar.google.com//citations?user=YqUjqJIAAAAJ&hl=en,2652,1152,2,male,1.0,False,0.0
12309,25,20,68,42,,Jörn Altmann,https://scholar.google.com//citations?user=dWKSbEwAAAAJ&hl=en,2650,1618,2,male,1.0,False,0.0
12310,26,15,56,23,"Monash University, Melbourne",Stephen P King,https://scholar.google.com//citations?user=FD1W0K0AAAAJ&hl=en,2639,772,2,male,0.99,False,0.0
12311,14,14,15,15,Washington University in St. Louis,Stephen P. Ryan,https://scholar.google.com//citations?user=ERSKIAwAAAAJ&hl=en,2651,1788,2,female,0.99,False,0.0
12312,24,23,36,35,London School of Economics,Huseyin Naci,https://scholar.google.com//citations?user=DHxFX_EAAAAJ&hl=en,2640,2441,2,male,0.62,False,0.0
12313,19,17,24,21,UC Santa Cruz,Carlos Dobkin,https://scholar.google.com//citations?user=K-r-RFIAAAAJ&hl=en,2632,1827,2,male,0.92,False,0.0
12314,23,20,26,22,USC,Fernando Zapatero,https://scholar.google.com//citations?user=e3CfrPYAAAAJ&hl=en,2635,1000,2,female,1.0,False,0.0
12315,25,19,64,37,"Katholieke Universiteit Leuven, KULeuven",Monique Snoeck,https://scholar.google.com//citations?user=d25wDdMAAAAJ&hl=en,2642,1435,2,male,0.91,False,0.0
12316,22,18,47,32,Ohio State University,Wuyang Hu,https://scholar.google.com//citations?user=FATGpmgAAAAJ&hl=en,2642,1608,2,male,1.0,False,0.0
12317,15,13,18,14,Stockholm School of Economics,Göran Lindqvist,https://scholar.google.com//citations?user=4Nt4Ts4AAAAJ&hl=en,2635,1545,2,male,1.0,False,0.0
12318,25,17,38,24,california institute of technology,Philip T Hoffman,https://scholar.google.com//citations?user=KUCYDIMAAAAJ&hl=en,2634,1054,2,male,0.8,False,0.0
12319,20,18,31,24,US EPA,Ronald Shadbegian,https://scholar.google.com//citations?user=ZGsMfGcAAAAJ&hl=en,2636,1218,2,male,1.0,False,0.0
12320,26,16,52,21,Wake Forest University,Allin Cottrell,https://scholar.google.com//citations?user=1mc3VRcAAAAJ&hl=en,2627,827,2,male,0.99,False,0.0
12321,28,20,64,52,UT-Austin,Michael Young,https://scholar.google.com//citations?user=S9vqWS8AAAAJ&hl=en,2624,1466,2,male,1.0,True,2616.0
12322,25,21,43,30,Thompson Rivers University,Anne Lavack,https://scholar.google.com//citations?user=tTiT0PoAAAAJ&hl=en,2626,1380,2,male,0.99,False,0.0
12323,22,14,39,15,Budapest University of Technology and Economics,István Kollár,https://scholar.google.com//citations?user=Oy1HNygAAAAJ&hl=en,2626,1011,2,male,1.0,False,0.0
12324,27,15,74,32,University of Glasgow,Jim Tomlinson,https://scholar.google.com//citations?user=XpbTS1kAAAAJ&hl=en,2633,928,2,female,0.99,True,10903.0
12325,20,14,28,16,University of Utah,Nilufer Cagatay,https://scholar.google.com//citations?user=5d-G53AAAAAJ&hl=en,2622,775,2,female,1.0,False,0.0
12326,19,11,30,12,"VU University, Amsterdam",Frank Bruinsma,https://scholar.google.com//citations?user=HrByVy0AAAAJ&hl=en,2623,867,2,male,0.89,False,0.0
12327,24,16,49,24,Higher School of Economics Moscow,A.Yu.Veretennikov,https://scholar.google.com//citations?user=A7PZGvIAAAAJ&hl=en,2629,1120,2,male,0.98,False,0.0
12328,16,16,18,18,Nova School of Business and Economics,Pedro Neves,https://scholar.google.com//citations?user=OCsry84AAAAJ&hl=en,2625,1968,2,male,1.0,True,680.0
12329,20,16,27,21,Ohio State University,mehmet caner,https://scholar.google.com//citations?user=r-BPLL0AAAAJ&hl=en,2618,1304,2,male,1.0,False,0.0
12330,12,8,13,7,Colorado State University,Nancy Jianakoplos,https://scholar.google.com//citations?user=HofARQ8AAAAJ&hl=en,2624,1228,2,female,0.57,False,0.0
12331,28,19,45,27,Lancaster University,Steve Bradley,https://scholar.google.com//citations?user=7NyR6sAAAAAJ&hl=en,2626,1009,2,male,1.0,True,12427.0
12332,32,18,57,36,,Runsheng Yin,https://scholar.google.com//citations?user=PALpQD8AAAAJ&hl=en,2617,1356,2,female,0.97,False,0.0
12333,21,17,23,19,Athens University of Economics and Business,Vassilis Papadakis,https://scholar.google.com//citations?user=2s9pogoAAAAJ&hl=en,2622,1298,2,male,1.0,False,0.0
12334,26,15,37,22,Université libre de Bruxelles,Patrick Legros,https://scholar.google.com//citations?user=ROCd0jYAAAAJ&hl=en,2614,1087,2,female,1.0,False,0.0
12335,24,20,39,29,University of Tennessee,Donald Bruce,https://scholar.google.com//citations?user=UZDdvC8AAAAJ&hl=en,2607,1188,2,male,1.0,True,384.0
12336,29,15,51,23,University of Oslo,Nico Keilman,https://scholar.google.com//citations?user=-n17ny4AAAAJ&hl=en,2601,714,2,male,1.0,False,0.0
12337,24,19,40,29,,Sara De la Rica,https://scholar.google.com//citations?user=8ZgwurEAAAAJ&hl=en,2609,1267,2,male,1.0,False,0.0
12338,30,22,62,43,Swinburne University of Technology,Elizabeth Webster,https://scholar.google.com//citations?user=PRJh03YAAAAJ&hl=en,2610,1348,2,male,1.0,True,2614.0
12339,25,22,55,40,Inter-American Development Bank,Carlos Scartascini,https://scholar.google.com//citations?user=eOeqsyQAAAAJ&hl=en,2618,1696,2,female,0.99,False,0.0
12340,19,14,21,18,Washington University,Sukkoo Kim,https://scholar.google.com//citations?user=99puufcAAAAJ&hl=en,2602,931,2,female,0.99,False,0.0
12341,28,19,50,33,University of Aberdeen,Ioannis Theodossiou,https://scholar.google.com//citations?user=pp8GXO8AAAAJ&hl=en,2600,1346,2,male,1.0,False,0.0
12342,23,18,38,30,Appalachian State University,David L. Dickinson,https://scholar.google.com//citations?user=YFUTL2gAAAAJ&hl=en,2607,1311,2,male,0.99,False,0.0
12343,16,10,17,10,,Richard Kolbe,https://scholar.google.com//citations?user=lTxjXxsAAAAJ&hl=en,2601,1062,2,male,1.0,False,0.0
12344,24,15,43,20,Utrecht University,Clemens Kool,https://scholar.google.com//citations?user=YlxjYg4AAAAJ&hl=en,2597,1023,2,female,1.0,False,0.0
12345,27,20,40,31,,Michael Svarer,https://scholar.google.com//citations?user=vpiADqYAAAAJ&hl=en,2596,1310,2,male,0.97,False,0.0
12346,25,23,40,38,,de Bekker-Grob,https://scholar.google.com//citations?user=kK4vZa0AAAAJ&hl=en,2593,2199,2,male,1.0,False,0.0
12347,19,18,26,23,World Bank,Ana Margarida Fernandes,https://scholar.google.com//citations?user=BCMjtSMAAAAJ&hl=en,2607,1572,2,male,0.99,False,0.0
12348,23,13,42,21,,László Péter Kollár,https://scholar.google.com//citations?user=l_sYNdgAAAAJ&hl=en,2592,1129,2,male,1.0,False,0.0
12349,15,11,16,11,University of Lausanne,Czellar Sandor,https://scholar.google.com//citations?user=Eh2FORoAAAAJ&hl=en,2593,1640,2,male,0.99,False,0.0
12350,24,21,37,26,Örebro University,Dan Johansson,https://scholar.google.com//citations?user=gox5ZdEAAAAJ&hl=en,2589,1701,2,female,1.0,False,0.0
12351,21,18,28,27,Universidad de Costa Rica,Juan Robalino,https://scholar.google.com//citations?user=MhJZ3r0AAAAJ&hl=en,2597,1876,2,male,1.0,False,0.0
12352,19,18,26,20,,Inas Kelly,https://scholar.google.com//citations?user=czothFoAAAAJ&hl=en,2590,1575,2,male,0.99,False,0.0
12353,21,17,32,26,University of Alaska Anchorage,James J Murphy,https://scholar.google.com//citations?user=OMUsKv4AAAAJ&hl=en,2583,1356,2,male,1.0,False,0.0
12354,18,13,24,14,Universitat Autònoma de Barcelona,Michael Creel,https://scholar.google.com//citations?user=jR9wPu8AAAAJ&hl=en,2588,870,2,male,1.0,False,0.0
12355,26,16,46,27,San Diego State University,Shoshana Grossbard,https://scholar.google.com//citations?user=u6JJp9UAAAAJ&hl=en,2586,919,2,male,1.0,True,4945.0
12356,18,11,27,12,,Marianne Sundström,https://scholar.google.com//citations?user=XbZvRJwAAAAJ&hl=en,2586,869,2,male,1.0,False,0.0
12357,24,24,28,28,University of Chicago,Ufuk Akcigit,https://scholar.google.com//citations?user=7xsyvJMAAAAJ&hl=en,2582,2444,2,female,0.75,False,0.0
12358,25,19,61,42,Toulouse School of Economics,Jean-François Bonnefon,https://scholar.google.com//citations?user=souwzCcAAAAJ&hl=en,2587,1714,2,female,0.96,False,0.0
12359,21,17,31,21,Duke University,Gale Boyd,https://scholar.google.com//citations?user=USD1u8gAAAAJ&hl=en,2586,1228,2,male,0.95,False,0.0
12360,23,20,36,29,Bank for International Settlements,Morten Bech,https://scholar.google.com//citations?user=wLV1T-wAAAAJ&hl=en,2580,1771,2,male,1.0,False,0.0
12361,21,19,32,28,University of Georgia,Craig E. Landry,https://scholar.google.com//citations?user=4UbLPzkAAAAJ&hl=en,2575,1808,2,male,1.0,False,0.0
12362,25,23,41,38,Stanford University,Fuhito Kojima,https://scholar.google.com//citations?user=n-rF6c8AAAAJ&hl=en,2575,2020,2,male,0.99,True,8428.0
12363,20,18,26,24,University of Denver,Cullen S Hendrix,https://scholar.google.com//citations?user=xogVdS0AAAAJ&hl=en,2576,2227,2,male,0.92,False,0.0
12364,22,16,29,21,University of Manchester,Ken Clark,https://scholar.google.com//citations?user=ur89KfUAAAAJ&hl=en,2574,1182,2,male,0.98,True,232.0
12365,28,24,58,45,London School of Economics and Political Science,Lucinda Platt,https://scholar.google.com//citations?user=hLc_ptsAAAAJ&hl=en,2572,1805,2,male,1.0,False,0.0
12366,29,17,54,28,Toulouse School of Economics,Fabrice Collard,https://scholar.google.com//citations?user=M60v4XwAAAAJ&hl=en,2572,1278,2,male,1.0,False,0.0
12367,19,13,27,13,Arizona State University,John M McDowell,https://scholar.google.com//citations?user=a_FAADYAAAAJ&hl=en,2570,618,2,female,1.0,False,0.0
12368,26,22,42,33,,Sandra McNally,https://scholar.google.com//citations?user=LQd4gbgAAAAJ&hl=en,2562,1512,2,male,0.99,True,4337.0
12369,26,19,61,38,,Jari Kaivo-oja,https://scholar.google.com//citations?user=LeBT1D4AAAAJ&hl=en,2566,1328,2,female,1.0,False,0.0
12370,20,16,22,19,,M. Keith Chen,https://scholar.google.com//citations?user=oQS9HPsAAAAJ&hl=en,2565,1622,2,female,0.69,False,0.0
12371,23,18,34,24,Rutgers University,Rosanne Altshuler,https://scholar.google.com//citations?user=6NPXsucAAAAJ&hl=en,2560,934,2,male,1.0,False,0.0
12372,23,19,33,25,London School of Economics,Francisco Panizza,https://scholar.google.com//citations?user=Hxiw5LgAAAAJ&hl=en,2561,1584,2,male,0.98,False,0.0
12373,27,20,59,33,London School of Economics,Saadi Lahlou,https://scholar.google.com//citations?user=awGy3asAAAAJ&hl=en,2562,1253,2,male,1.0,True,14072.0
12374,18,18,30,24,University of Texas at Austin,Julia F W Gale,https://scholar.google.com//citations?user=raKlL_sAAAAJ&hl=en,2565,2087,2,male,1.0,False,0.0
12375,23,17,47,27,USDA,John Cromartie,https://scholar.google.com//citations?user=I8ETUW8AAAAJ&hl=en,2558,1109,2,male,0.98,False,0.0
12376,14,13,15,13,London School of Economics,Guy Michaels,https://scholar.google.com//citations?user=9hbCUAEAAAAJ&hl=en,2549,2139,2,male,1.0,False,0.0
12377,17,15,25,21,University of Ljubljana,Vesna Žabkar,https://scholar.google.com//citations?user=th8i5QIAAAAJ&hl=en,2552,1974,2,female,1.0,False,0.0
12378,23,16,37,22,Kiel University,Uwe Latacz-Lohmann,https://scholar.google.com//citations?user=mnqmrYQAAAAJ&hl=en,2545,1221,2,male,1.0,False,0.0
12379,8,8,8,8,University of Toronto,Kory Kroft,https://scholar.google.com//citations?user=4HZlBSwAAAAJ&hl=en,2554,2088,2,female,0.86,False,0.0
12380,24,15,56,26,University of Florida,Charles B. Moss,https://scholar.google.com//citations?user=nTFjHysAAAAJ&hl=en,2555,1039,2,male,1.0,False,0.0
12381,27,20,55,40,London School of Economics and Political Science,Sunil Kumar,https://scholar.google.com//citations?user=dVrLLJAAAAAJ&hl=en,2891,1618,2,male,1.0,False,0.0
12382,27,20,55,40,London School of Economics and Political Science,Sunil Kumar,https://scholar.google.com//citations?user=dVrLLJAAAAAJ&hl=en,2891,1618,2,male,1.0,False,0.0
12383,19,13,32,18,UCM,Elena Huergo,https://scholar.google.com//citations?user=WHuCEK4AAAAJ&hl=en,2557,1454,2,male,1.0,False,0.0
12384,16,13,20,15,Arizona State University,Seung C. Ahn,https://scholar.google.com//citations?user=mpBMc9EAAAAJ&hl=en,2547,1179,2,male,1.0,False,0.0
12385,25,21,53,44,Seoul National University,Jeong-Dong Lee,https://scholar.google.com//citations?user=RMx7bLYAAAAJ&hl=en,2537,1678,2,male,0.99,True,3964.0
12386,21,17,29,22,,Niclas Berggren,https://scholar.google.com//citations?user=fVi-rb8AAAAJ&hl=en,2539,1606,2,male,0.95,False,0.0
12387,26,14,47,27,University of Campinas,Renato Garcia,https://scholar.google.com//citations?user=C9SOfsEAAAAJ&hl=en,2536,1015,2,male,0.97,False,0.0
12388,22,21,26,26,University of Toronto,Nicola Lacetera,https://scholar.google.com//citations?user=huaVqnMAAAAJ&hl=en,2541,2132,2,female,0.54,False,0.0
12389,23,19,33,26,,Christian Daude,https://scholar.google.com//citations?user=fl_VGgYAAAAJ&hl=en,2550,1546,2,male,1.0,False,0.0
12390,18,11,24,12,Bowdoin College,John Fitzgerald,https://scholar.google.com//citations?user=kDGj68EAAAAJ&hl=en,2537,796,2,male,1.0,True,4565.0
12391,24,22,42,38,,Juan Carlos Martin,https://scholar.google.com//citations?user=eEq1MpsAAAAJ&hl=en,2426,1622,2,male,1.0,False,0.0
12392,24,17,44,27,WU Vienna University of Economics and Business,Prof. Dr. Hermann Frank,https://scholar.google.com//citations?user=aQmzR7wAAAAJ&hl=en,2540,1518,2,female,1.0,False,0.0
12393,24,16,47,28,,Russell Pittman,https://scholar.google.com//citations?user=21zmz38AAAAJ&hl=en,2532,1013,2,male,0.88,False,0.0
12394,22,12,38,15,University of Queensland,Harry Campbell,https://scholar.google.com//citations?user=ihShJe0AAAAJ&hl=en,2538,829,2,male,1.0,True,871.0
12395,22,18,30,23,William & Mary,Jennifer Mellor,https://scholar.google.com//citations?user=yOtM0f0AAAAJ&hl=en,2531,1362,2,female,1.0,False,0.0
12396,29,24,59,50,University of Copenhagen,Bo Jellesmark Thorsen,https://scholar.google.com//citations?user=X0VIPDoAAAAJ&hl=en,2536,1795,2,male,0.99,False,0.0
12397,24,18,39,27,Pontifical Catholic University of Rio de Janeiro,Marcelo C. Medeiros,https://scholar.google.com//citations?user=nPYJL_MAAAAJ&hl=en,2535,1265,2,male,0.79,False,0.0
12398,29,17,52,23,Aarhus University,Tom Engsted,https://scholar.google.com//citations?user=m9ZMb-MAAAAJ&hl=en,2531,900,2,male,1.0,False,0.0
12399,20,15,27,17,Toulouse School of Economics,Ulrich Hege,https://scholar.google.com//citations?user=DOFp0nIAAAAJ&hl=en,2527,1065,2,male,0.99,False,0.0
12400,22,12,33,18,University of Utah,Gunseli Berik,https://scholar.google.com//citations?user=1Wk7MOkAAAAJ&hl=en,2528,1164,2,male,1.0,False,0.0
12401,19,17,31,25,,Denise H Evans,https://scholar.google.com//citations?user=RWpCpYwAAAAJ&hl=en,2527,1701,2,male,1.0,False,0.0
12402,24,19,36,27,University of Edinburgh,Michele Belot,https://scholar.google.com//citations?user=Fod06AsAAAAJ&hl=en,2527,1481,2,female,0.97,False,0.0
12403,27,19,62,38,Budapest University of Technology and Economics,Balázs Dóra,https://scholar.google.com//citations?user=O3hVuyEAAAAJ&hl=en,2524,1525,2,male,0.97,False,0.0
12404,21,17,26,21,University of Mannheim,Volker Nocke,https://scholar.google.com//citations?user=cZxlZs0AAAAJ&hl=en,2520,1362,2,male,1.0,False,0.0
12405,23,15,42,27,University of Guelph,Ross McKitrick,https://scholar.google.com//citations?user=d86JuaMAAAAJ&hl=en,2517,841,2,female,1.0,True,8158.0
12406,24,16,34,27,"University of Campinas, São Paulo",David Dequech,https://scholar.google.com//citations?user=qscr5mIAAAAJ&hl=en,2515,1204,2,male,1.0,False,0.0
12407,25,18,47,34,,Frank Wätzold,https://scholar.google.com//citations?user=4hjtCVUAAAAJ&hl=en,2515,1299,2,male,0.89,False,0.0
12408,22,20,32,23,Università Cattolica del Sacro Cuore; Milan,Fabio Montobbio,https://scholar.google.com//citations?user=p8wzwy4AAAAJ&hl=en,2513,1249,2,male,1.0,False,0.0
12409,21,18,30,22,University of Notre Dame,James  X Sullivan,https://scholar.google.com//citations?user=R5uvwwcAAAAJ&hl=en,2563,1697,2,female,1.0,False,0.0
12410,29,22,43,34,Southern Utah University,David Berri,https://scholar.google.com//citations?user=UGAbHn4AAAAJ&hl=en,2512,1304,2,female,1.0,True,4672.0
12411,19,18,25,24,London Business School,Andrea Galeotti,https://scholar.google.com//citations?user=JVnFRWQAAAAJ&hl=en,2511,1684,2,male,0.76,False,0.0
12412,21,14,33,22,Athens University of Economics and Business,Stavros Toumpis,https://scholar.google.com//citations?user=LyiVPKEAAAAJ&hl=en,2507,711,2,female,1.0,False,0.0
12413,29,20,69,46,,Maria Boni,https://scholar.google.com//citations?user=lOM1R-cAAAAJ&hl=en,2512,1426,2,female,0.79,True,175.0
12414,25,19,36,30,University of Texas at Austin,Jason Abrevaya,https://scholar.google.com//citations?user=cTzbYQ4AAAAJ&hl=en,2511,1397,2,male,1.0,False,0.0
12415,24,20,31,30,Stockholm School of Economics,Hans Kjellberg,https://scholar.google.com//citations?user=EenzcwsAAAAJ&hl=en,2507,1849,2,male,1.0,False,0.0
12416,23,22,68,59,Universiti Putra Malaysia,Dr. Zainal Abidin Mohamed,https://scholar.google.com//citations?user=EertDeMAAAAJ&hl=en,2508,2099,2,male,1.0,False,0.0
12417,23,11,38,12,,Ahmed Galal,https://scholar.google.com//citations?user=EfnyP5cAAAAJ&hl=en,2504,575,2,female,1.0,True,2545.0
12418,23,18,34,29,AUEB,Dimitris K. Christopoulos,https://scholar.google.com//citations?user=tja8bnUAAAAJ&hl=en,2505,1395,2,male,1.0,False,0.0
12419,24,20,54,39,Keio University,Toshihiro Okubo,https://scholar.google.com//citations?user=RCI63PsAAAAJ&hl=en,2503,1538,2,male,1.0,False,0.0
12420,18,15,22,19,Clemson University,Curtis Simon,https://scholar.google.com//citations?user=RiCdrpIAAAAJ&hl=en,2502,1015,2,female,1.0,False,0.0
12421,23,15,61,28,"University of Economics, Prague",Vojtech Svatek,https://scholar.google.com//citations?user=E6iKStUAAAAJ&hl=en,2501,943,2,male,1.0,False,0.0
12422,28,22,62,42,Wageningen University,Justus Wesseler,https://scholar.google.com//citations?user=3gWnAYsAAAAJ&hl=en,2501,1529,2,male,0.97,True,12506.0
12423,25,17,46,24,University of Essex,Mark Harvey,https://scholar.google.com//citations?user=5OyTu1oAAAAJ&hl=en,2501,1199,2,female,1.0,True,13370.0
12424,25,22,42,33,University of Cantabria,Judith Clifton,https://scholar.google.com//citations?user=zvuYJywAAAAJ&hl=en,2499,1511,2,male,0.99,False,0.0
12425,28,21,56,31,University of Genoa,Silvano Cincotti,https://scholar.google.com//citations?user=1SoGxN0AAAAJ&hl=en,2497,1243,2,male,0.6,False,0.0
12426,18,15,21,16,University of Lausanne,Dominic Rohner,https://scholar.google.com//citations?user=OZMixDMAAAAJ&hl=en,2492,1804,2,male,1.0,False,0.0
12427,26,16,50,24,Georgia State University,Yongsheng Xu,https://scholar.google.com//citations?user=c7UethoAAAAJ&hl=en,2498,803,2,female,1.0,False,0.0
12428,21,20,25,25,Universitat Pompeu Fabra,Omiros Papaspiliopoulos,https://scholar.google.com//citations?user=Rspjrv8AAAAJ&hl=en,2493,1564,2,male,1.0,False,0.0
